original_taxon,kingdom,phylum,class,order,family,genus,species,clean_species,in_gut_microbiome,in_food_microbiome,source
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium|t__SGB11653,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,bacterium,bacterium,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Agreia|s__Agreia_sp_VKM_Ac_1783|t__SGB16778,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Agreia,Agreia sp VKM Ac 1783,agreia_sp_vkm_ac_1783,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Frigoribacterium|s__Frigoribacterium_sp_CFBP_8751|t__SGB16813,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Frigoribacterium,Frigoribacterium sp CFBP 8751,frigoribacterium_sp_cfbp_8751,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_aurantiaca|t__SGB11661,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas aurantiaca,sphingomonas_aurantiaca,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_rosae|t__SGB11075,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,Agrobacterium rosae,agrobacterium_rosae,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_vaccinii|t__SGB32143,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,Agrobacterium vaccinii,agrobacterium_vaccinii,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_nuruki|t__SGB7392,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus nuruki,paenibacillus_nuruki,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Frigoribacterium|s__Frigoribacterium_sp_CFBP_13729|t__SGB34974,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Frigoribacterium,Frigoribacterium sp CFBP 13729,frigoribacterium_sp_cfbp_13729,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_allii|t__SGB10193,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea allii,pantoea_allii,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Frigoribacterium|s__Frigoribacterium_endophyticum|t__SGB16817,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Frigoribacterium,Frigoribacterium endophyticum,frigoribacterium_endophyticum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_plymuthica|t__SGB10254,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia plymuthica,serratia_plymuthica,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Hymenobacter|s__Hymenobacter_nivis|t__SGB84636,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter nivis,hymenobacter_nivis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_Root135|t__SGB15742,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp Root135,mycobacterium_sp_root135,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_Leaf371|t__SGB11126,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium sp Leaf371,rhizobium_sp_leaf371,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Frigoribacterium|s__Frigoribacterium_faeni|t__SGB87848,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Frigoribacterium,Frigoribacterium faeni,frigoribacterium_faeni,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_bullatum|t__SGB11398,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium bullatum,methylobacterium_bullatum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__CFGB52626|o__OFGB52626|f__FGB52626|g__GGB92518|s__GGB92518_SGB133209|t__SGB133209,Bacteria,Pseudomonadota,CFGB52626,OFGB52626,FGB52626,GGB92518,GGB92518 SGB133209,ggb92518_sgb133209,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified|s__Hyphomicrobiales_bacterium|t__SGB32144,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiales_unclassified,Hyphomicrobiales_unclassified,Hyphomicrobiales bacterium,hyphomicrobiales_bacterium,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_roseus|t__SGB78626,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter roseus,pedobacter_roseus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB92602|s__GGB92602_SGB133322|t__SGB133322,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,GGB92602,GGB92602 SGB133322,ggb92602_sgb133322,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_foliorum|t__SGB16876,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium foliorum,microbacterium_foliorum,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_sp_Leaf194|t__SGB3112,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter sp Leaf194,pedobacter_sp_leaf194,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_aliaeris|t__SGB94175,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas aliaeris,sphingomonas_aliaeris,False,True,cfmd_food
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium|t__SGB90185,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,bacterium,bacterium,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_sediminis|t__SGB86901,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium sediminis,mycolicibacterium_sediminis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_asturiensis|t__SGB206537,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas asturiensis,pseudomonas_asturiensis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae|g__Williamsia|s__Williamsia_phyllosphaerae|t__SGB86971,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Williamsia,Williamsia phyllosphaerae,williamsia_phyllosphaerae,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_luteum|t__SGB2600,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium luteum,chryseobacterium_luteum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Candidatus_Fukatsuia|s__Candidatus_Fukatsuia_symbiotica|t__SGB31033,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Candidatus_Fukatsuia,Candidatus Fukatsuia symbiotica,candidatus_fukatsuia_symbiotica,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB92602|s__GGB92602_SGB133323|t__SGB133323,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,GGB92602,GGB92602 SGB133323,ggb92602_sgb133323,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Mucilaginibacter|s__Mucilaginibacter_galii|t__SGB78668,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter galii,mucilaginibacter_galii,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_PP_F2F_G114_C0414|t__SGB206472,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp PP F2F G114 C0414,sphingomonas_sp_pp_f2f_g114_c0414,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_H160509|t__SGB182725,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp H160509,sphingomonas_sp_h160509,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_tumefaciens|t__SGB11079,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,agrobacterium_tumefaciens,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Frondihabitans|s__Frondihabitans_sp_PhB188|t__SGB34977,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Frondihabitans,Frondihabitans sp PhB188,frondihabitans_sp_phb188,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__Microlunatus|s__Microlunatus_antarcticus|t__SGB87044,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Microlunatus,Microlunatus antarcticus,microlunatus_antarcticus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_SGB205558|t__SGB205558,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium SGB205558,rhizobium_sgb205558,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_Leaf208|t__SGB206473,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp Leaf208,sphingomonas_sp_leaf208,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Secundilactobacillus|s__Secundilactobacillus_folii|t__SGB80452,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,Secundilactobacillus folii,secundilactobacillus_folii,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_Leaf247|t__SGB15805,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp Leaf247,rhodococcus_sp_leaf247,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_Leaf242|t__SGB11654,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp Leaf242,sphingomonas_sp_leaf242,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_sp_PF22_3|t__SGB196078,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter sp PF22 3,pedobacter_sp_pf22_3,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_kimseyorum|t__SGB194916,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium kimseyorum,chryseobacterium_kimseyorum,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Treboniaceae|g__GGB52803|s__GGB52803_SGB130045|t__SGB130045,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Treboniaceae,GGB52803,GGB52803 SGB130045,ggb52803_sgb130045,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas|s__Xanthomonas_bonasiae|t__SGB88912,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Xanthomonas,Xanthomonas bonasiae,xanthomonas_bonasiae,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_sp_Leaf405|t__SGB2615,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp Leaf405,chryseobacterium_sp_leaf405,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Subtercola|s__Subtercola_sp_Z020|t__SGB23930,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Subtercola,Subtercola sp Z020,subtercola_sp_z020,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Frigoribacterium|s__Frigoribacterium_sp_ACAM_257|t__SGB87846,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Frigoribacterium,Frigoribacterium sp ACAM 257,frigoribacterium_sp_acam_257,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_aurea|t__SGB88561,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia aurea,massilia_aurea,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_SGB108209|t__SGB108209,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax SGB108209,variovorax_sgb108209,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Xylophilus|s__Xylophilus_sp_Leaf220|t__SGB12777,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiales_unclassified,Xylophilus,Xylophilus sp Leaf220,xylophilus_sp_leaf220,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Nakamurellales|f__Nakamurellaceae|g__Nakamurella|s__Nakamurella_flavida|t__SGB93235,Bacteria,Actinomycetota,Actinomycetes,Nakamurellales,Nakamurellaceae,Nakamurella,Nakamurella flavida,nakamurella_flavida,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_sp_37f|t__SGB11400,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp 37f,methylobacterium_sp_37f,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_syringae|t__SGB12092,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae,pseudomonas_syringae,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_PAMC_28711|t__SGB12766,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp PAMC 28711,variovorax_sp_pamc_28711,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Clavibacter|s__Clavibacter_michiganensis|t__SGB16833,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter michiganensis,clavibacter_michiganensis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Herbiconiux|s__Herbiconiux_solani|t__SGB34986,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Herbiconiux,Herbiconiux solani,herbiconiux_solani,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_SGB99275|t__SGB99275,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax SGB99275,variovorax_sgb99275,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Aeromicrobium|s__Aeromicrobium_fastidiosum|t__SGB176801,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium fastidiosum,aeromicrobium_fastidiosum,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_sp_G0201|t__SGB28211,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp G0201,chryseobacterium_sp_g0201,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aurantimonadaceae|g__Aureimonas|s__Aureimonas_sp_AU12|t__SGB32176,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Aurantimonadaceae,Aureimonas,Aureimonas sp AU12,aureimonas_sp_au12,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_sp_G8|t__SGB89344,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp G8,brevundimonas_sp_g8,False,True,cfmd_food
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Bacteria_unclassified_SGB111735|t__SGB111735,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria unclassified SGB111735,bacteria_unclassified_sgb111735,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__GGB94250|s__GGB94250_SGB130237|t__SGB130237,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,GGB94250,GGB94250 SGB130237,ggb94250_sgb130237,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Agreia|s__Agreia_pratensis|t__SGB16777,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Agreia,Agreia pratensis,agreia_pratensis,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_zepuense|t__SGB79006,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium zepuense,flavobacterium_zepuense,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_sp_Nsp14|t__SGB13354,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp Nsp14,nitrosospira_sp_nsp14,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_Root217|t__SGB109007,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp Root217,acidovorax_sp_root217,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_SGB179249|t__SGB179249,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter SGB179249,achromobacter_sgb179249,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_WCS2018Noco2_43|t__SGB178624,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp WCS2018Noco2 43,acidovorax_sp_wcs2018noco2_43,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_Leaf198|t__SGB111831,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp Leaf198,sphingomonas_sp_leaf198,False,True,cfmd_food
